caso_id,resumen,empresa,mineral,comunidades,demanda_principal,tipo_normalizado,confianza,texto_ilegible,modelo,prompt_version,hash_entrada,fuente,fecha_generacion
1169,"Estudiantes de la Universidad Nacional de Huancavelica tomaron las instalaciones de la universidad, solicitando que no se considere el año académico 2017 II. La Policía Nacional del Perú intervino en la universidad, resultando en la detención de 8 personas. La Defensoría del Pueblo intervino como actor terciario.",,,Provincia de Huancavelica; Distrito de Huancavelica,Los estudiantes solicitan que no se considere el año académico 2017 II porque los perjudicaría al haber desaprobado un curso por tres veces consecutivas.,otros,alta,0,gemini-2.5-flash,v1-2026-08-28,3915f1c8e5b14ac33d9794677bcb8784fec0de8f180dfd3d836d596d44dce8dd,gemini,2026-08-28T04:59:37+00:00
1268,"Estudiantes de la facultad de Ingeniería Ambiental de la Universidad Nacional Agraria de la Selva tomaron las instalaciones inconclusas de la obra ""Mejoramiento de los servicios del laboratorio de calidad ambiental de la Facultad de Recursos Naturales Renovables"". La Defensoría del Pueblo intervino y se realizaron reuniones con las autoridades universitarias para buscar una solución. Posteriormente, se llegó a un acuerdo conciliatorio con la empresa ejecutora para salvaguardar el presupuesto y se estableció el reinicio de las obras.",Consorcio UNAS,,Rupa - Rupa,"Los estudiantes demandan la culminación de la obra ""Mejoramiento de los servicios del laboratorio de calidad ambiental de la Facultad de Recursos Naturales Renovables"".",otros,alta,0,gemini-2.5-flash,v1-2026-08-28,a8205be8feeaa0610dfc8faf56eeb2a83923e087d1307a75d478c8267b5ffa3f,gemini,2026-08-28T04:59:38+00:00
1957,"Estudiantes de la Universidad Tecnológica de Villa El Salvador (UNTELS) expresan su disconformidad con la nueva matrícula online, problemas en la infraestructura de la universidad y con las autoridades. La Defensoría del Pueblo se entrevistó con el presidente de la Comisión Organizadora, quien informó que se han solucionado las deficiencias en el sistema informático de matrículas online y que la universidad ha recibido un monto para mejorar algunos problemas urgentes.",,,Villa El Salvador,"Los estudiantes expresan su disconformidad con la matrícula online, la infraestructura de la universidad y las autoridades.",otros,alta,0,gemini-2.5-flash,v1-2026-08-28,087ed591134b0432b7c20d2649e1e844596d5b37117d3dc8f86e304034add682,gemini,2026-08-28T04:59:37+00:00
2832,"La comunidad campesina de Huayllay reclama a la empresa minera Pan American Silver - Unidad Huarón el cumplimiento del Convenio Marco suscrito el año 2007 y 2011, indemnización por dos incidentes ambientales suscitados el año 2016 y 2017 y por el uso de tierras sin autorización. Durante el mes de abril y mayo, la comunidad sostuvo un plantón en las inmediaciones de la empresa minera demandando el cumplimiento de los compromisos suscritos, la indemnización por la contaminación y el incumplimiento de entrega de terrenos. Se realizaron varias reuniones para instalar una mesa de diálogo, pero no se llegó a un acuerdo hasta el 9 de mayo, cuando se acordó levantar la medida de protesta y considerar como primer tema de agenda la indemnización por el desembalse de relave.",Pan American Silver - Unidad Huarón,,Comunidad Campesina de Huayllay; Caserío de LeónPata; Distrito de Huayllay,"La comunidad campesina de Huayllay reclama el cumplimiento de convenios, indemnización por incidentes ambientales y por el uso de tierras sin autorización.",socioambiental,alta,0,gemini-2.5-flash,v1-2026-08-28,fecb7cb5a99dbef8ee420353f56411d01c5012015247178ba6ed03418ef49014,gemini,2026-08-28T04:59:38+00:00
3228,"Pobladores de la provincia de Sandia, Puno, realizaron una marcha de sacrificio y una paralización de 48 horas contra el Gobierno Regional. Exigieron proyectos frutales, la declaratoria de emergencia para la agricultura y la ejecución de obras viales. La Defensoría del Pueblo intervino para facilitar el diálogo y el avance del proyecto frutales.",,,Provincia Sandia; Puno; Alto Inambari,"Los pobladores demandan proyectos frutales, la declaratoria de emergencia para la agricultura y la ejecución de obras viales por parte del Gobierno Regional.",gobierno_nacional,alta,0,gemini-2.5-flash,v1-2026-08-28,e451e23a67dfb3b507e4ff12507d8091bd2764acfec9e84205c756693daab60f,gemini,2026-08-28T04:59:38+00:00
3229,"Pobladores del distrito de Ayapata solicitaron la verificación de un terreno ampliado por el Proyecto Especial Titulación de Tierras (PETT) a favor de la Comunidad de Upina en 2009, argumentando que no cumple su finalidad de uso agrario y/o ganadero. Se realizó una movilización hacia el Gobierno Regional de Puno y se estableció una mesa de diálogo con la participación de la Defensoría del Pueblo. Posteriormente, se llegó a acuerdos entre los pobladores de Ayapata y la comunidad de Upina, incluyendo una reparación civil.",,,Ayapata; Upina,"Los pobladores del distrito de Ayapata piden que se verifique el terreno ampliado a favor de la Comunidad de Upina, ya que no estaría cumpliendo su finalidad de uso agrario y/o ganadero.",gobierno_local,alta,0,gemini-2.5-flash,v1-2026-08-28,d5bc6b3599801bde804e119b5be04d7358e731497da5bc9de045c87657c3d3d2,gemini,2026-08-28T04:59:38+00:00
2712,"Diversos gremios de pescadores artesanales y organizaciones de la sociedad civil de Tumbes, Piura, Lambayeque, La Libertad y Ancash se oponen a la aplicación de Decretos Supremos que aprueban contratos de licencia para la exploración y explotación de hidrocarburos. Consideran que estas actividades extractivas de petróleo en la plataforma continental corren el riesgo de contaminar el ecosistema marino y perjudicar las actividades pesqueras. Demandan la nulidad de los decretos al considerarlos ilegales por no haberse consensuado con la población.",Perúpetro S.A.; Tullow Perú Limited Sucursal del Perú,hidrocarburos; petróleo,"Pobladores de Tumbes (distritos de Zorritos y La Cruz); Piura (distritos de Talara, Paita y Sechura); Lambayeque (distritos de La Victoria y Puerto Eten); La Libertad (distritos de Pacasmayo y Virú); Ancash (distritos de Nuevo Chimbote, Casma y Huarmey); Gremio de pescadores artesanales de Tumbes; Gremio de pescadores artesanales de Talara; Comité Multisectorial de Defensa de los Pescadores de la Bahía de Sechura; gremio de pescadores artesanales de Chiclayo; pescadores artesanales de Pacasmayo; Asociación de Pescadores de Chimbote (ASUMAPAR); Colectivo Ciudadano Chimbote de Pie; Sindicatos de pescadores y Frente de Defensa de la Provincia del Santa; pescadores de Casma y Huarmey",Se oponen a la aplicación de Decretos Supremos que aprueban contratos de licencia para la exploración y explotación de hidrocarburos y demandan su nulidad por no haberse consensuado con la población y por el riesgo de contaminación marina.,socioambiental,alta,0,gemini-2.5-flash,v1-2026-08-28,e9a4f2a2ca643ce28998528fb82079f411a2bbb0ff93f53495d443c87090b464,gemini,2026-08-28T04:59:40+00:00
509,"Pobladores, el Frente de Defensa de los Intereses de Caylloma (FUDICAY) y autoridades locales del distrito de Caylloma exigen a la Minera Bateas el cumplimiento de su responsabilidad social en proyectos de desarrollo. Se realizaron movilizaciones y una huelga indefinida, lo que llevó al establecimiento de una mesa de diálogo. Finalmente, se llegó a acuerdos para la creación de un ""Fondo de Desarrollo"" y otros compromisos.",Minera Bateas S.A,,Caylloma,Exigen a la Minera Bateas el cumplimiento de la responsabilidad social de la empresa en proyectos de desarrollo que beneficien a la zona de influencia minera.,socioambiental,alta,0,gemini-2.5-flash,v1-2026-08-28,9add25917f429f29a7c14907e30963b12651a4ab72f55185fd2ac68fa0b65c8b,gemini,2026-08-28T04:59:38+00:00
1269,"Pobladores del Anexo de Antacallanca de la comunidad campesina San Miguel de Cauri demandan la prestación de servicios básicos, proyectos de desarrollo y recibir los beneficios por las actividades mineras que se realizan en la unidad minera Raura. Se realizaron reuniones y se establecieron acuerdos para atender las demandas, incluyendo la electrificación rural y proyectos educativos. El proyecto de electrificación rural, a cargo del MINEM, presentó retrasos debido a la COVID-19, pero actualmente cuenta con expediente técnico y está en proceso de convocatoria para su ejecución.",Compañía Minera Raura,,Anexo Antacallanca de la comunidad campesina de San Miguel de Cauri; San Miguel de Cauri,"Los pobladores demandan servicios básicos, proyectos de desarrollo y beneficios por las actividades mineras de la unidad minera Raura.",socioambiental,alta,0,gemini-2.5-flash,v1-2026-08-28,0309646c717995f0db3b7f1cff62e996be0e43d5ce745d135162acb868846c30,gemini,2026-08-28T04:59:40+00:00
3019,"Representantes de los Centros Poblados La Bocana y de Isla San Lorenzo reclaman a la empresa Olympic controlar la fuga de gas natural en el pozo PN-62D del Lote XIII-A. Los pobladores exigen una indemnización por presuntos daños ocasionados a la salud de las personas y a la actividad agrícola en la zona. La Defensoría del Pueblo aceptó conducir el diálogo solo en temas de salud y control de la fuga de gas, excluyendo el pedido de indemnización.",Olympic Perú INC. Sucursal del Perú,gas natural,Centro Poblado La Bocana; Isla San Lorenzo; comunidad campesina San Lucas de Colán; comunidad campesina Miramar Vichayal,"Los pobladores demandan a la empresa Olympic controlar la fuga de gas natural, una indemnización por daños a la salud y a la actividad agrícola, y el cumplimiento de acuerdos previos.",socioambiental,alta,0,gemini-2.5-flash,v1-2026-08-28,4a9d33a82bf9fa0fe76cb61ad8c83781fe7e2681426225a77282198e9c05bc95,gemini,2026-08-28T04:59:40+00:00
2713,"El Comité Nacional de las bases regionales del Sindicato de Trabajadores de la Educación (SUTE Regionales) reclama que el gobierno nacional incumplió los acuerdos suscritos en 2017. Anunciaron una huelga general indefinida a partir del 18 de junio, motivada por el incumplimiento de compromisos del gobierno nacional. El Ministerio de Educación anunció descuentos a los profesores que participen en la huelga y señaló que se cumplió con el aumento de la base salarial.",,,Lima; Cusco; Huancavelica; Ica; Puno,"El Comité Nacional de las bases regionales del Sindicato de Trabajadores de la Educación reclama el incumplimiento de acuerdos de 2017, incluyendo aumento de remuneraciones, evaluación del desempeño docente, derogatoria de la ley de reforma magisterial y pago de deuda social.",gobierno_nacional,alta,0,gemini-2.5-flash,v1-2026-08-28,daa9490637af30bca189ddf4be3ea0dfe1bdf6d6805e3061a1c76b4dc1218885,gemini,2026-08-28T04:59:40+00:00
2714,"Organizaciones sociales de transportistas y de construcción civil protestaron en Apurímac, Arequipa, Cusco, Puno, Lima, Madre de Dios y Tacna contra la modificación del Impuesto Selectivo al Consumo (ISC). Esta modificación incrementa el precio de diversos tipos de combustibles. En Cusco, los manifestantes bloquearon vías de acceso al Aeropuerto Internacional ""Alejandro Velasco Astete"" y otras vías de la ciudad.",,combustibles,Apurímac; Arequipa; Cusco; Puno; Lima; Madre de Dios; Tacna,Se oponen a la modificación del Impuesto Selectivo al Consumo (ISC) que incrementa el precio de diversos tipos de combustibles.,gobierno_nacional,alta,0,gemini-2.5-flash,v1-2026-08-28,8f1a5cf1d346d2e61e04bda214e2f76189d37928435393238564caecad9db9ad,gemini,2026-08-28T04:59:39+00:00
4037,"Pobladores de la comunidad campesina Huaripampa, en el distrito de San Marcos, provincia de Huari, región Áncash, señalan el incumplimiento de acuerdos establecidos en un convenio marco suscrito en 2010 con la Compañía Minera Antamina S.A.C. Este convenio se dio tras la cesión de uso superficial de aproximadamente 2200 hectáreas a favor de la empresa. No se registraron nuevos hechos durante el mes, y se mantiene el diálogo.",Compañía Minera Antamina S.A.C.,,Huaripampa Alto; Huaripampa Medio; Huaripampa Bajo,Los pobladores señalan el incumplimiento de los acuerdos establecidos en el convenio marco suscrito en el año 2010 con la empresa.,socioambiental,alta,0,gemini-2.5-flash,v1-2026-08-28,c65b1d35c04c6ec50af44003f6c56d4640aef78f195d89b3c3d64461080f1df5,gemini,2026-08-28T04:59:40+00:00
2155,"La Comunidad Nativa de Santa Rosa y la Comunidad Nativa de Belén de Plantanayacu mantienen una disputa territorial en el distrito de Trompeteros, provincia de Loreto, región Loreto. El conflicto se debe al reconocimiento sobre una parte del territorio comunal que afectaría el acceso a beneficios por la actividad petrolera en la zona. La Defensoría del Pueblo intervino para mediar en la situación y exhortar al diálogo.",REPSOL; Talismán Petrolera del Perú LLC; Empresa Rosmil,petróleo,Comunidad Nativa de Santa Rosa; Comunidad Nativa de Belén de Plantanayacu,Las comunidades nativas de Santa Rosa y Belén de Plantanayacu disputan el reconocimiento de una parte del territorio comunal para acceder a beneficios por la actividad petrolera.,comunal,alta,0,gemini-2.5-flash,v1-2026-08-28,f4d09f8d2ec60351d7ff80cc2841deeb9171174e9018ccbc8cc821e8a28a6b57,gemini,2026-08-28T04:59:40+00:00
4038,"Pobladores de las comunidades campesinas Huaripampa Alto, Medio y Bajo del centro poblado Huaripampa, en la zona de influencia directa del proyecto minero de la Compañía Minera Antamina S.A.C., señalan incumplimiento de los acuerdos establecidos en el convenio marco suscrito en el año 2010. No se registraron nuevos hechos durante el mes.",Compañía Minera Antamina S.A.C.,,Huaripampa Alto; Huaripampa Medio; Huaripampa Bajo; Huaripampa,Los pobladores señalan el incumplimiento de los acuerdos establecidos en el convenio marco suscrito en el año 2010.,socioambiental,alta,0,gemini-2.5-flash,v1-2026-08-28,c65b1d35c04c6ec50af44003f6c56d4640aef78f195d89b3c3d64461080f1df5,gemini,2026-08-28T04:59:40+00:00
3901,"Pobladores y rondas campesinas de la provincia de Sihuas, en Áncash, reclaman una mejor administración de justicia y la resolución de procesos judiciales pendientes. La protesta escaló a actos de violencia contra efectivos policiales y la ocupación de locales del Ministerio Público y Poder Judicial, con la quema de expedientes. La Defensoría del Pueblo convocó al CORESEC y se estableció una mesa de trabajo para abordar la problemática.",,,Sihuas,"Los pobladores y rondas campesinas de Sihuas demandan una mejor administración de justicia y la resolución de procesos judiciales, ante presuntos actos de corrupción.",otros,alta,0,gemini-2.5-flash,v1-2026-08-28,c932f595a385f9668ca7268299fab5f9bd6a24358f9959911f9e9e6d9f36eb62,gemini,2026-08-28T04:59:41+00:00
1018,"La Municipalidad Distrital de Velille y comunidades campesinas demandan a la empresa MMG Las Bambas la suscripción de un convenio marco, ser incorporadas como AID del proyecto, indemnizaciones y compensaciones, y la revisión y evaluación de compromisos sociales. Los pobladores de Velille anunciaron acciones de fuerza contra la empresa por los daños ambientales ocasionados por el transporte de mineral y el incumplimiento de compromisos. Se instaló un Comité de Diálogo Ampliado para el Desarrollo de Velille, pero las partes no llegaron a un acuerdo sobre los temas de agenda, lo que llevó a los representantes de Velille a anunciar nuevas medidas de fuerza.",Minera Las Bambas,mineral,Municipalidad Distrital de Velille; Frente de Defensa de Velille; Comunidades campesinas de Tuntuma; Casa Blanca; Ccollana; Cullahuata; Urasana; Ayaccasi; Alccavictoria; Merquez; Chacapampa; seis barrios de Velille; Frente Único de Defensa por los Intereses de Velille (FUDIV); Federación Distrital de Campesinos de Velille (FEDICAV); Patacsillo; San Roque,"Demandaron la suscripción de un convenio marco, ser incorporadas como AID del proyecto, indemnizaciones y compensaciones, y la revisión y evaluación de compromisos sociales.",socioambiental,alta,0,gemini-2.5-flash,v1-2026-08-28,cd32520a6a082794287fa77c7acaebbe73188bafbe45955f566fa2c2386f0781,gemini,2026-08-28T04:59:43+00:00
1718,"Los caseríos de Chuyugual y Corral Grande reclaman a la empresa Minera Barrick Misquichilca una indemnización por presuntos impactos ambientales ocasionados por la actividad minera. El 13 de agosto, los caseríos bloquearon los accesos a la Unidad Minera Lagunas Norte. La Oficina General de Gestión Social del Ministerio de Energía y Minas (OGGS-MINEM) convocó a ambas partes a una reunión de diálogo para el 15 de agosto en Huamachuco.",Minera Barrick Misquichilca,,Caseríos de Chuyugual; Caseríos de Corral Grande,Reclaman una indemnización por presuntos impactos ambientales ocasionados por la actividad minera.,socioambiental,alta,0,gemini-2.5-flash,v1-2026-08-28,8bb1e8db92aca14f87210f7014cb06c54c91570fd4606130c52700ca910f699e,gemini,2026-08-28T04:59:41+00:00
2000,"Las comunidades campesinas de Oyón y Viroc, junto con la asociación de transportistas de Oyón y los barrios de Bellavista, Pomamayo y Cashaucro, manifiestan su disconformidad en el proceso de negociación con la Compañía Minera Raura. Rechazan la revisión de contratos de servicios de transporte y el cumplimiento de entrega de documentos de gestión ambiental y social por parte de la Compañía Minera Raura. Se instaló una mesa de diálogo en el distrito de Oyón para abordar estas demandas.",Compañía Minera Raura S.A,,Comunidad campesina de Oyón; Comunidad campesina de Viroc; Asociación de Transportistas de la Provincia de Oyón; Barrios de Bellavista; Pomamayo; Cashaucro,Las comunidades y asociaciones rechazan la revisión de contratos de servicios de transporte y exigen el cumplimiento de la entrega de documentos de gestión ambiental y social por parte de la Compañía Minera Raura.,socioambiental,alta,0,gemini-2.5-flash,v1-2026-08-28,55828aa17c47a8c9881ebc6fa0bfba1f341958e4097596a5d5d40fd44d0f1a96,gemini,2026-08-28T04:59:41+00:00
3902,"Pobladores de la comunidad campesina de Huanchuy se oponen a la instalación y funcionamiento de una planta procesadora de la empresa Inversiones Mineras de Los Andes. Además, demandan el cumplimiento de una deuda de la empresa con la comunidad por derecho de servidumbre. Se realizaron reuniones y acuerdos para el pago de la deuda y la no instalación de la planta.",Inversiones Mineras de Los Andes,mineral,Comunidad campesina de Huanchuy; Buenavista Alta; Casma,Los pobladores se oponen a la instalación y funcionamiento de la planta procesadora de la empresa y demandan el cumplimiento de la deuda por derecho de servidumbre.,socioambiental,alta,0,gemini-2.5-flash,v1-2026-08-28,963fa746dfa8759cc1fd1e91a6762b62f1ff9e01890ac2324051665ddafe1490,gemini,2026-08-28T04:59:41+00:00
4039,"Pobladores de las comunidades campesinas Huaripampa Alto, Medio y Bajo del centro poblado Huaripampa, en la zona de influencia directa del proyecto minero de la Compañía Minera Antamina S.A.C., señalan incumplimiento de los acuerdos establecidos en el convenio marco suscrito en el año 2010. No se registraron nuevos hechos durante el mes, y existe diálogo.",Compañía Minera Antamina S.A.C.,,Huaripampa Alto; Huaripampa Medio; Huaripampa Bajo; Huaripampa,Los pobladores señalan el incumplimiento de los acuerdos establecidos en el convenio marco suscrito en el año 2010.,socioambiental,alta,0,gemini-2.5-flash,v1-2026-08-28,c65b1d35c04c6ec50af44003f6c56d4640aef78f195d89b3c3d64461080f1df5,gemini,2026-08-28T04:59:41+00:00
1719,"Pobladores del Caserío La Ramada exigen a la Compañía Minera Tahoe Perú el pago de una indemnización por las vibraciones y el polvo generados por las voladuras en la unidad minera La Arena. Se realizó una reunión de diálogo entre la empresa y el Caserío La Ramada, con participación de la OGGS-MINEM como facilitador. Las partes acordaron la instalación de una mesa de diálogo y que los puntos en controversia se resolverán mediante el diálogo.",Minera Tahoe Perú,,Caserío La Ramada,Exigen el pago de una indemnización por las vibraciones y el polvo generados por las voladuras.,socioambiental,alta,0,gemini-2.5-flash,v1-2026-08-28,1b259ed6208eec055736719a9fae03154832c081aba8e9e5aa5da2fa5db5f6dd,gemini,2026-08-28T04:59:43+00:00
3485,"Organizaciones indígenas y comunidades nativas de Atalaya exigieron al Poder Ejecutivo atender la problemática de la provincia, referida a titulación de tierras, seguridad indígena, concesiones forestales y aprovechamiento de recursos naturales, así como el relacionamiento con empresas de hidrocarburos que operan en la zona. Se acordó convocar a un paro indefinido para el 15 de agosto con una agenda de nueve puntos. El 28 de agosto, una comitiva de alto nivel encabezada por el Presidente del Consejo de Ministros llegó a Atalaya para iniciar el proceso de diálogo y atender las demandas planteadas.",empresas de hidrocarburos,hidrocarburos,Atalaya; Serjali,"Las organizaciones indígenas y comunidades nativas de Atalaya exigen al Poder Ejecutivo atender la problemática de la provincia, referida a titulación de tierras, seguridad indígena, concesiones forestales y aprovechamiento de recursos naturales, así como el relacionamiento con empresas de hidrocarburos que operan en la zona.",socioambiental,alta,0,gemini-2.5-flash,v1-2026-08-28,4fdd70e0512eef923e5fa2e90f1f79e925cc70432892c6a635ab30915dba320f,gemini,2026-08-28T04:59:42+00:00
3903,"Un grupo de ciudadanos del distrito de San Pedro de Chaná protestó violentamente por la percepción de irregularidades durante el proceso electoral. El 7 de octubre, día de las elecciones, algunos ciudadanos de Mirgas ingresaron al centro de votación y, al conocerse el ganador, quemaron el material electoral y dañaron la infraestructura del Instituto Educativo ""Santa Isabel de Mirgas"". Además, agredieron físicamente al personal de la ODPE, del JEE y al Fiscal del distrito de Llamellin. Actualmente, el alcalde de Mirgas tiene impedido el ingreso a la Municipalidad porque los ciudadanos solicitan su vacancia.",,,San Pedro de Chaná; Mirgas,Los ciudadanos solicitan la vacancia del alcalde de Mirgas debido a irregularidades percibidas durante el proceso electoral.,gobierno_local,alta,0,gemini-2.5-flash,v1-2026-08-28,ab6436cb6506ac88b62fcc582741b77bbbf9c9b96ca752f85d9c574c08c3121c,gemini,2026-08-28T04:59:43+00:00
4040,"Pobladores de las comunidades campesinas Huaripampa Alto, Medio y Bajo del centro poblado Huaripampa, en el distrito de San Marcos, provincia de Huari, región Áncash, señalan el incumplimiento de los acuerdos establecidos en el convenio marco suscrito en el año 2010 con la Compañía Minera Antamina S.A.C. La Defensoría del Pueblo en Áncash se reunió con funcionarios de la empresa Antamina, quienes manifestaron su predisposición para remitir formalmente información sobre este caso.",Compañía Minera Antamina S.A.C.,,Huaripampa Alto; Huaripampa Medio; Huaripampa Bajo,Los pobladores señalan el incumplimiento de los acuerdos establecidos en el convenio marco suscrito en el año 2010 con la empresa.,socioambiental,alta,0,gemini-2.5-flash,v1-2026-08-28,b0ec88d427b8b26423c20d1e5fafd02167a8621e30409d12a9f74490ab92917f,gemini,2026-08-28T04:59:43+00:00
1270,"Ciudadanos de Tomayricra y Tipsa reclaman al alcalde provincial de Pachitea por el incumplimiento del mantenimiento de carreteras que unen sus centros poblados con el distrito de Panao. En septiembre, los ciudadanos agredieron al gerente municipal y a un regidor al no encontrar al alcalde. En octubre, el alcalde de Panao se reunió con la Defensoría del Pueblo y señaló que el trabajo de mantenimiento se efectúa según el cronograma.",Compañía Minera Raura,,Anexo Antacallanca de la comunidad campesina de San Miguel de Cauri; Tomayricra; Tipsa; Panao,Los ciudadanos demandan el mantenimiento de las carreteras que conectan los centros poblados de Tomayricra y Tipsa con el distrito de Panao.,gobierno_local,alta,0,gemini-2.5-flash,v1-2026-08-28,fe8380b4acee1bc7f5c05320cb38481cc42c818f2abc74b049409140d8721956,gemini,2026-08-28T04:59:43+00:00
1574,"Productores cafetaleros de la selva central en Junín reclaman al gobierno nacional la suspensión de la cobranza de sus deudas con Agrobanco y la reestructuración de las mismas, debido a que su producción de café está afectada por la roya amarilla y la disminución del precio. También solicitan que se debatan proyectos de ley para el sector cafetalero. En septiembre, se suscribió un acta de acuerdo en La Oroya y luego en Lima, donde se acordó la instalación de una mesa de trabajo para la reactivación del sector cafetalero y la evaluación del Plan Nacional de Renovación de Cafetales.",AGROBANCO,café,Junín; La Oroya; Satipo; Chanchamayo; Oxapampa; Pangoa; Mazamari,"Los productores cafetaleros solicitan la suspensión y reestructuración de sus deudas con Agrobanco, así como el debate de proyectos de ley para el sector cafetalero y un plan de renovación de cafetales.",gobierno_nacional,alta,0,gemini-2.5-flash,v1-2026-08-28,baf91a765087474f3257f8fd164902963d40a69cc79956c3a5e3cfc6807cce65,gemini,2026-08-28T04:59:44+00:00
1720,"Un grupo de ciudadanos de Guadalupito se manifestó violentamente durante el escrutinio de las elecciones regionales y municipales, percibiendo irregularidades en el proceso electoral. Ingresaron al local de votación, quemaron material electoral y se enfrentaron a la policía, resultando en un fallecimiento y dos policías heridos. La Defensoría del Pueblo coordinó con diversas entidades en Trujillo, mientras los resultados electorales permanecen impugnados.",,,Guadalupito,Se manifestaron violentamente durante el escrutinio al percibir irregularidades en el proceso electoral.,otros,alta,0,gemini-2.5-flash,v1-2026-08-28,ba153cc479d590e159ac96cb159068f46aceabec1c3bfae632998b1031ea7a52,gemini,2026-08-28T04:59:43+00:00
1721,"Un grupo de ciudadanos de Mollepata se manifestó violentamente durante el escrutinio de las elecciones regionales y municipales, señalando irregularidades en el proceso electoral. Los manifestantes tomaron el local de votación y quemaron sus instalaciones, denunciando fraude electoral. La Defensoría del Pueblo fue informada sobre los hechos de violencia y la anulación de las actas en Mollepata por la ONPE.",,,Mollepata,Denuncian fraude electoral y señalan irregularidades en el proceso electoral.,otros,alta,0,gemini-2.5-flash,v1-2026-08-28,804d552a629af8762b63552eb31b0d9456586f255b743af7b01b638ca03940e1,gemini,2026-08-28T04:59:44+00:00
1722,Un grupo de ciudadanos del distrito de Huaranchal actuaron violentamente luego de cuestionar las labores de los organismos electorales durante el escrutinio. Quemaron las llantas del vehículo oficial de la ONPE y amenazaron con quemar las actas por presunto fraude electoral. La Defensoría del Pueblo de La Libertad se comunicó con la Policía Nacional y coordinó con diversas entidades para enviar refuerzos policiales.,,,Huaranchal,Los manifestantes cuestionaron las labores de los organismos electorales y denunciaron presunto fraude electoral.,otros,alta,0,gemini-2.5-flash,v1-2026-08-28,096dbe315f9a90a66bac0b54b239cf4b393adad30bac13042cd5e896ea900edb,gemini,2026-08-28T04:59:44+00:00
2156,"Un grupo de ciudadanos de Requena se manifestó violentamente ante la percepción de irregularidades durante el proceso electoral. Simpatizantes de Peruanos Por el Kambio y Restauración Nacional se movilizaron al local de votación para impedir el traslado del material electoral, produciéndose un enfrentamiento en la sede del escrutinio. La Policía Nacional intervino y resultaron heridas 12 personas.",,,Requena,Se oponen a presuntas irregularidades en el proceso electoral.,otros,alta,0,gemini-2.5-flash,v1-2026-08-28,50c04799de63f691f0932d0e1cf796625882ddd331e6bcd5f263e8b3d3af16e8,gemini,2026-08-28T04:59:44+00:00
2157,"Un grupo de ciudadanos de Trompeteros se manifestó violentamente, cuestionando las labores de los organismos electorales y percibiendo irregularidades en el proceso electoral. Impidieron el traslado de actas y quemaron algunas de ellas. Está pendiente el pronunciamiento del JEE de Maynas y los resultados electorales oficiales.",,,Trompeteros,Los ciudadanos de Trompeteros cuestionan las labores de los organismos electorales y perciben irregularidades en el proceso electoral.,otros,alta,0,gemini-2.5-flash,v1-2026-08-28,8795b74edf3d94e844e1b2be72c6d1e6f811ac295907d0b4b0380c3fce088348,gemini,2026-08-28T04:59:44+00:00
3230,"Un grupo de ciudadanos de Alto Inambari rechazaron los resultados electorales y actuaron violentamente luego del escrutinio, quemando ánforas y actas electorales. Se reportaron disparos y daños a la Municipalidad y locales de agrupaciones políticas. La Policía Nacional y el Ministerio Público iniciaron investigaciones, y la Defensoría del Pueblo coordinó el envío de refuerzos policiales y el inicio de las investigaciones fiscales.",,,Alto Inambari,Los ciudadanos de Alto Inambari rechazan los resultados electorales.,gobierno_local,alta,0,gemini-2.5-flash,v1-2026-08-28,ad166594cc0af76f3b88fb5d8e0cc964222fade37beb0308dd9eb3a6729dad7f,gemini,2026-08-28T04:59:45+00:00
3904,"La Comunidad Campesina Virgen del Rosario de Quillo demanda la intervención de las autoridades debido a una presunta afectación a la salud por las actividades mineras de la empresa COPEMINA, cuyo campamento minero se encuentra próximo a la fuente de agua que abastece al centro poblado. Los comuneros manifestaron su preocupación por los resultados de evaluación médica que arrojaron altos niveles de plomo en la sangre en 46 personas, en su mayoría menores de edad. La comunidad solicitó la suspensión de las actividades de la empresa y la fiscalización de la minería informal en el cerro Huancapampa.",COPEMINA,plomo,Comunidad campesina Virgen del Rosario de Quillo; Distrito de Quillo; Centro Poblado de Huacho,La comunidad demanda la intervención de las autoridades por la presunta afectación a la salud debido a las actividades mineras de la empresa COPEMINA y la minería informal.,socioambiental,alta,0,gemini-2.5-flash,v1-2026-08-28,03fd659379a386475ad48a4e21c5c73a0225eb79059f07644dc38cc39728367e,gemini,2026-08-28T04:59:45+00:00
4041,"Pobladores de la comunidad campesina Huaripampa, en el distrito de San Marcos, provincia de Huari, región Áncash, señalan el incumplimiento de acuerdos establecidos en un convenio marco suscrito en 2010 con la Compañía Minera Antamina S.A.C. Este convenio implicó la cesión de aproximadamente 2200 hectáreas en uso superficial a favor de la empresa. No se registraron nuevos hechos durante el mes, y se menciona que hay diálogo.",Compañía Minera Antamina S.A.C.,,Huaripampa Alto; Huaripampa Medio; Huaripampa Bajo,Los pobladores señalan el incumplimiento de los acuerdos establecidos en el convenio marco suscrito en el año 2010 con la empresa.,socioambiental,alta,0,gemini-2.5-flash,v1-2026-08-28,92d764d7b62dc30360c92f609050c2152e56afb31bcaf957579ccdf84530a6eb,gemini,2026-08-28T04:59:45+00:00
